User_ID,State,Age_Group,Gender,AI_Tool,Usage_Frequency,Purpose
5673,Chhattisgarh,35-44,Other,Claude,Rarely,Creative Projects
5674,Kerala,55+,Male,Midjourney,Daily,Creative Projects
5675,Kerala,35-44,Other,Copilot,Daily,Entertainment
5676,Rajasthan,55+,Male,Claude,Monthly,Entertainment
5677,Andhra Pradesh,45-54,Other,Bard,Daily,Work
5678,Maharashtra,55+,Female,Claude,Weekly,Work
5679,West Bengal,35-44,Male,Midjourney,Weekly,Creative Projects
5680,Tamil Nadu,18-24,Male,DALL·E,Weekly,Other
5681,Haryana,55+,Male,Other,Weekly,Other
5682,Tamil Nadu,25-34,Female,DALL·E,Never,Entertainment
5683,Chhattisgarh,18-24,Male,DALL·E,Weekly,Work
5684,Jharkhand,55+,Female,DALL·E,Monthly,Work
5685,Odisha,25-34,Other,Runway,Rarely,Other
5686,Delhi,18-24,Other,Copilot,Monthly,Entertainment
5687,Maharashtra,55+,Female,ChatGPT,Monthly,Other
5688,Bihar,45-54,Male,Runway,Monthly,Other
5689,Odisha,25-34,Male,Copilot,Weekly,Creative Projects
5690,Tamil Nadu,45-54,Female,Other,Rarely,Work
5691,Jharkhand,35-44,Other,Claude,Daily,Creative Projects
5692,Delhi,55+,Female,Bard,Rarely,Creative Projects
5693,Punjab,55+,Male,Other,Monthly,Other
5694,Rajasthan,25-34,Male,Midjourney,Rarely,Entertainment
5695,Karnataka,55+,Male,Claude,Daily,Other
5696,Delhi,35-44,Male,Other,Rarely,Entertainment
5697,Jammu and Kashmir,55+,Other,ChatGPT,Daily,Work
5698,Punjab,18-24,Other,Midjourney,Monthly,Education
5699,Rajasthan,45-54,Other,Midjourney,Weekly,Work
5700,Gujarat,35-44,Male,Midjourney,Monthly,Other
5701,Kerala,35-44,Male,Claude,Monthly,Entertainment
5702,Uttar Pradesh,45-54,Male,ChatGPT,Daily,Education
5703,Karnataka,45-54,Female,Claude,Weekly,Entertainment
5704,West Bengal,35-44,Male,Midjourney,Daily,Entertainment
5705,Bihar,45-54,Other,Midjourney,Monthly,Education
5706,Bihar,25-34,Other,Runway,Monthly,Education
5707,Kerala,45-54,Other,Bard,Daily,Work
5708,Karnataka,18-24,Female,Copilot,Weekly,Creative Projects
5709,Rajasthan,18-24,Other,Other,Monthly,Education
5710,Uttar Pradesh,25-34,Female,Claude,Daily,Creative Projects
5711,Punjab,45-54,Female,ChatGPT,Never,Creative Projects
5712,Tamil Nadu,18-24,Female,Runway,Weekly,Creative Projects
5713,Rajasthan,55+,Male,Midjourney,Daily,Creative Projects
5714,Telangana,45-54,Male,Claude,Daily,Education
5715,Gujarat,25-34,Other,Copilot,Weekly,Entertainment
5716,Odisha,45-54,Other,Claude,Weekly,Education
5717,Andhra Pradesh,35-44,Female,Other,Daily,Education
5718,Uttar Pradesh,35-44,Male,Other,Daily,Other
5719,Haryana,18-24,Other,Copilot,Monthly,Other
5720,West Bengal,35-44,Other,Claude,Monthly,Work
5721,Madhya Pradesh,25-34,Male,Bard,Daily,Creative Projects
5722,Gujarat,18-24,Female,Claude,Monthly,Creative Projects
5723,Chhattisgarh,25-34,Other,Runway,Never,Other
5724,Bihar,25-34,Other,DALL·E,Never,Entertainment
5725,Punjab,35-44,Male,Bard,Rarely,Work
5726,Madhya Pradesh,35-44,Male,Copilot,Rarely,Entertainment
5727,Punjab,25-34,Female,Midjourney,Daily,Other
5728,Bihar,35-44,Female,Midjourney,Daily,Entertainment
5729,Jammu and Kashmir,35-44,Other,Other,Weekly,Creative Projects
5730,Assam,35-44,Female,Claude,Monthly,Other
5731,Bihar,45-54,Other,ChatGPT,Rarely,Entertainment
5732,Jammu and Kashmir,25-34,Other,Claude,Daily,Work
5733,Jharkhand,55+,Male,Bard,Weekly,Work
5734,Punjab,25-34,Other,Bard,Monthly,Education
5735,Chhattisgarh,18-24,Male,Copilot,Weekly,Other
5736,Jammu and Kashmir,35-44,Other,Claude,Weekly,Other
5737,Haryana,35-44,Other,Copilot,Daily,Other
5738,Haryana,55+,Other,ChatGPT,Never,Creative Projects
5739,Jharkhand,18-24,Female,Midjourney,Weekly,Creative Projects
5740,Haryana,45-54,Female,Midjourney,Weekly,Other
5741,Assam,25-34,Male,Claude,Daily,Entertainment
5742,Assam,45-54,Other,Copilot,Weekly,Creative Projects
5743,Tamil Nadu,18-24,Male,Copilot,Daily,Other
5744,Assam,55+,Male,ChatGPT,Daily,Creative Projects
5745,Haryana,18-24,Other,Copilot,Daily,Education
5746,West Bengal,55+,Female,DALL·E,Daily,Work
5747,Karnataka,45-54,Female,DALL·E,Monthly,Education
5748,Assam,45-54,Male,Bard,Weekly,Other
5749,Bihar,18-24,Female,DALL·E,Rarely,Work
5750,Assam,18-24,Other,Other,Daily,Entertainment
5751,Kerala,35-44,Other,DALL·E,Daily,Other
5752,Gujarat,55+,Female,Bard,Rarely,Entertainment
5753,Maharashtra,35-44,Female,DALL·E,Daily,Entertainment
5754,Karnataka,25-34,Male,DALL·E,Daily,Creative Projects
5755,Jammu and Kashmir,25-34,Female,Bard,Daily,Creative Projects
5756,Chhattisgarh,18-24,Male,Claude,Rarely,Work
5757,Kerala,45-54,Other,Runway,Rarely,Work
5758,Uttar Pradesh,25-34,Other,Bard,Weekly,Creative Projects
5759,Maharashtra,25-34,Other,Bard,Monthly,Work
5760,Assam,35-44,Female,Other,Weekly,Education
5761,Telangana,35-44,Female,DALL·E,Never,Other
5762,Jharkhand,25-34,Female,Midjourney,Daily,Education
5763,Maharashtra,18-24,Male,Runway,Rarely,Other
5764,Haryana,35-44,Male,DALL·E,Daily,Creative Projects
5765,Rajasthan,25-34,Male,Claude,Weekly,Education
5766,Tamil Nadu,45-54,Other,Bard,Daily,Entertainment
5767,Jharkhand,35-44,Male,ChatGPT,Monthly,Education
5768,Karnataka,25-34,Female,Bard,Monthly,Work
5769,Maharashtra,55+,Female,Runway,Weekly,Education
5770,Chhattisgarh,35-44,Other,Claude,Monthly,Creative Projects
5771,Madhya Pradesh,55+,Female,Runway,Monthly,Creative Projects
5772,Jharkhand,35-44,Female,Copilot,Rarely,Work
5773,Jammu and Kashmir,35-44,Female,Runway,Daily,Other
5774,Bihar,55+,Male,DALL·E,Weekly,Work
5775,Madhya Pradesh,18-24,Male,Midjourney,Daily,Other
5776,Punjab,25-34,Female,Midjourney,Weekly,Creative Projects
5777,Haryana,18-24,Female,DALL·E,Monthly,Creative Projects
5778,Chhattisgarh,18-24,Female,Other,Monthly,Other
5779,Odisha,25-34,Female,DALL·E,Monthly,Education
5780,Chhattisgarh,45-54,Male,Claude,Weekly,Education
5781,Punjab,18-24,Other,Other,Monthly,Work
5782,Maharashtra,18-24,Female,Bard,Weekly,Creative Projects
5783,West Bengal,18-24,Male,Other,Never,Education
5784,Rajasthan,45-54,Female,ChatGPT,Weekly,Creative Projects
5785,Maharashtra,35-44,Other,Bard,Monthly,Work
5786,Tamil Nadu,55+,Male,Bard,Rarely,Entertainment
5787,Chhattisgarh,55+,Male,ChatGPT,Never,Creative Projects
5788,Rajasthan,45-54,Other,Other,Weekly,Entertainment
5789,Madhya Pradesh,18-24,Other,Midjourney,Weekly,Creative Projects
5790,Madhya Pradesh,55+,Male,Other,Weekly,Other
5791,Jammu and Kashmir,45-54,Other,Bard,Weekly,Entertainment
5792,Punjab,25-34,Female,Copilot,Monthly,Other
5793,Delhi,55+,Other,Copilot,Never,Other
5794,Gujarat,25-34,Other,Claude,Daily,Work
5795,Madhya Pradesh,18-24,Male,Claude,Monthly,Work
5796,Karnataka,55+,Other,Runway,Rarely,Education
5797,Gujarat,45-54,Male,ChatGPT,Daily,Entertainment
5798,Madhya Pradesh,35-44,Female,ChatGPT,Weekly,Education
5799,Andhra Pradesh,55+,Other,Claude,Rarely,Entertainment
5800,Maharashtra,55+,Other,DALL·E,Never,Work
5801,Gujarat,55+,Male,Bard,Weekly,Work
5802,Odisha,55+,Male,DALL·E,Daily,Work
5803,West Bengal,45-54,Other,Midjourney,Daily,Entertainment
5804,Maharashtra,45-54,Male,Copilot,Monthly,Work
5805,Tamil Nadu,35-44,Other,ChatGPT,Daily,Education
5806,Jharkhand,45-54,Female,Claude,Daily,Other
5807,Uttar Pradesh,45-54,Other,Copilot,Rarely,Entertainment
5808,Haryana,18-24,Female,DALL·E,Rarely,Other
5809,Rajasthan,18-24,Female,ChatGPT,Rarely,Education
5810,Uttar Pradesh,25-34,Male,ChatGPT,Daily,Creative Projects
5811,Uttar Pradesh,35-44,Male,Runway,Daily,Work
5812,Uttar Pradesh,18-24,Male,Bard,Rarely,Education
5813,West Bengal,35-44,Male,ChatGPT,Monthly,Creative Projects
5814,West Bengal,35-44,Other,Midjourney,Rarely,Entertainment
5815,Haryana,55+,Female,Other,Never,Education
5816,Odisha,35-44,Other,ChatGPT,Rarely,Entertainment
5817,Uttar Pradesh,55+,Female,Other,Weekly,Other
5818,Andhra Pradesh,25-34,Female,Midjourney,Weekly,Other
5819,Gujarat,25-34,Female,DALL·E,Monthly,Entertainment
5820,West Bengal,25-34,Other,Runway,Monthly,Other
5821,Tamil Nadu,55+,Male,Bard,Weekly,Other
5822,Punjab,55+,Other,Runway,Rarely,Work
5823,Maharashtra,25-34,Female,Midjourney,Daily,Entertainment
5824,Haryana,55+,Other,DALL·E,Rarely,Entertainment
5825,Andhra Pradesh,45-54,Female,Copilot,Daily,Creative Projects
5826,Chhattisgarh,45-54,Male,Runway,Weekly,Work
5827,Kerala,55+,Male,Runway,Rarely,Education
5828,Haryana,55+,Other,ChatGPT,Daily,Work
5829,Kerala,18-24,Male,Runway,Weekly,Education
5830,Chhattisgarh,18-24,Female,Claude,Daily,Entertainment
5831,Madhya Pradesh,35-44,Female,Claude,Rarely,Work
5832,Odisha,35-44,Male,Midjourney,Rarely,Creative Projects
5833,Rajasthan,35-44,Male,Bard,Never,Other
5834,Andhra Pradesh,25-34,Male,Midjourney,Rarely,Education
5835,Chhattisgarh,45-54,Other,Other,Monthly,Other
5836,Assam,25-34,Other,Runway,Daily,Entertainment
5837,Haryana,55+,Female,Runway,Weekly,Entertainment
5838,Delhi,18-24,Other,DALL·E,Weekly,Entertainment
5839,Maharashtra,55+,Other,Runway,Monthly,Other
5840,West Bengal,55+,Female,DALL·E,Rarely,Entertainment
5841,Bihar,18-24,Female,Runway,Daily,Entertainment
5842,Rajasthan,55+,Male,Runway,Daily,Other
5843,Haryana,35-44,Male,Midjourney,Weekly,Entertainment
5844,Andhra Pradesh,18-24,Other,Midjourney,Daily,Education
5845,Rajasthan,55+,Female,Copilot,Monthly,Work
5846,Karnataka,35-44,Other,DALL·E,Monthly,Education
5847,Tamil Nadu,35-44,Other,Copilot,Monthly,Entertainment
5848,Uttar Pradesh,45-54,Female,Midjourney,Daily,Entertainment
5849,West Bengal,35-44,Female,Bard,Never,Entertainment
5850,Jharkhand,25-34,Female,ChatGPT,Daily,Entertainment
5851,Chhattisgarh,18-24,Female,DALL·E,Weekly,Other
5852,Jammu and Kashmir,18-24,Other,Claude,Monthly,Work
5853,Haryana,18-24,Other,Copilot,Daily,Other
5854,Odisha,55+,Other,Other,Daily,Other
5855,Jharkhand,55+,Female,DALL·E,Daily,Entertainment
5856,Gujarat,25-34,Male,Other,Monthly,Education
5857,Assam,35-44,Other,ChatGPT,Rarely,Education
5858,Telangana,55+,Male,Copilot,Monthly,Creative Projects
5859,Andhra Pradesh,35-44,Male,DALL·E,Monthly,Work
5860,Delhi,35-44,Male,Copilot,Weekly,Creative Projects
5861,Delhi,55+,Female,Copilot,Daily,Other
5862,Tamil Nadu,55+,Female,Midjourney,Daily,Creative Projects
5863,Jammu and Kashmir,25-34,Other,Runway,Rarely,Creative Projects
5864,Tamil Nadu,45-54,Other,Midjourney,Daily,Creative Projects
5865,Karnataka,18-24,Female,Copilot,Never,Work
5866,Uttar Pradesh,55+,Female,Copilot,Daily,Education
5867,Chhattisgarh,55+,Male,Runway,Monthly,Education
5868,Chhattisgarh,35-44,Female,Claude,Never,Creative Projects
5869,Assam,45-54,Female,ChatGPT,Weekly,Work
5870,Rajasthan,55+,Female,Runway,Monthly,Education
5871,Delhi,45-54,Female,ChatGPT,Weekly,Entertainment
5872,Bihar,18-24,Male,Bard,Weekly,Education
5873,Odisha,35-44,Other,Other,Daily,Education
5874,Jammu and Kashmir,25-34,Male,Runway,Rarely,Work
5875,Delhi,18-24,Female,Bard,Daily,Work
5876,Gujarat,45-54,Female,Bard,Daily,Education
5877,Andhra Pradesh,45-54,Other,Midjourney,Never,Entertainment
5878,Maharashtra,18-24,Other,Midjourney,Weekly,Entertainment
5879,Uttar Pradesh,45-54,Other,Claude,Weekly,Creative Projects
5880,Punjab,25-34,Male,Midjourney,Never,Creative Projects
5881,Haryana,25-34,Other,Bard,Weekly,Education
5882,Chhattisgarh,45-54,Female,DALL·E,Weekly,Education
5883,Tamil Nadu,45-54,Female,Copilot,Rarely,Education
5884,Jharkhand,25-34,Female,Bard,Weekly,Entertainment
5885,Assam,45-54,Male,Claude,Daily,Other
5886,Jharkhand,55+,Other,Copilot,Weekly,Creative Projects
5887,Bihar,35-44,Other,Midjourney,Monthly,Creative Projects
5888,Delhi,55+,Other,Copilot,Daily,Other
5889,Telangana,45-54,Other,DALL·E,Weekly,Education
5890,Maharashtra,45-54,Female,Claude,Weekly,Creative Projects
5891,Bihar,35-44,Male,Midjourney,Daily,Entertainment
5892,Haryana,45-54,Other,ChatGPT,Monthly,Other
5893,Uttar Pradesh,35-44,Female,Bard,Daily,Entertainment
5894,Jammu and Kashmir,25-34,Female,Runway,Monthly,Education
5895,Tamil Nadu,35-44,Male,DALL·E,Weekly,Creative Projects
5896,Madhya Pradesh,35-44,Other,DALL·E,Daily,Entertainment
5897,Uttar Pradesh,55+,Male,Runway,Daily,Other
5898,Delhi,45-54,Other,Bard,Daily,Education
5899,Uttar Pradesh,25-34,Male,Claude,Daily,Creative Projects
5900,Punjab,18-24,Other,Claude,Monthly,Creative Projects
5901,Telangana,35-44,Other,DALL·E,Monthly,Education
5902,Karnataka,18-24,Male,Bard,Daily,Education
5903,Punjab,45-54,Other,Copilot,Monthly,Education
5904,Uttar Pradesh,35-44,Male,ChatGPT,Never,Entertainment
5905,West Bengal,18-24,Male,ChatGPT,Daily,Work
5906,Andhra Pradesh,55+,Other,Claude,Weekly,Creative Projects
5907,Odisha,18-24,Other,Other,Monthly,Entertainment
5908,Chhattisgarh,55+,Male,Claude,Daily,Other
5909,Rajasthan,25-34,Female,Copilot,Rarely,Creative Projects
5910,Telangana,45-54,Male,Claude,Never,Work
5911,Rajasthan,18-24,Female,ChatGPT,Daily,Other
5912,Telangana,35-44,Female,Other,Rarely,Creative Projects
5913,Assam,45-54,Male,Bard,Weekly,Work
5914,Maharashtra,18-24,Male,DALL·E,Daily,Education
5915,Jharkhand,35-44,Male,ChatGPT,Weekly,Work
5916,Kerala,35-44,Female,Copilot,Daily,Creative Projects
5917,West Bengal,35-44,Male,Bard,Weekly,Work
5918,Jharkhand,35-44,Male,Bard,Daily,Creative Projects
5919,Jharkhand,18-24,Other,DALL·E,Monthly,Creative Projects
5920,Punjab,25-34,Other,ChatGPT,Weekly,Work
5921,Rajasthan,55+,Other,Runway,Weekly,Work
5922,Delhi,55+,Male,Bard,Daily,Other
5923,Maharashtra,55+,Male,Bard,Weekly,Other
5924,Andhra Pradesh,25-34,Male,Claude,Daily,Entertainment
5925,Haryana,35-44,Female,Bard,Monthly,Creative Projects
5926,Chhattisgarh,35-44,Female,Copilot,Daily,Other
5927,Madhya Pradesh,45-54,Other,Bard,Monthly,Entertainment
5928,Telangana,55+,Female,Claude,Daily,Creative Projects
5929,Tamil Nadu,55+,Female,Midjourney,Monthly,Entertainment
5930,Gujarat,35-44,Female,Midjourney,Weekly,Other
5931,Jammu and Kashmir,55+,Other,Copilot,Weekly,Entertainment
5932,Uttar Pradesh,35-44,Other,DALL·E,Monthly,Work
5933,Assam,35-44,Female,DALL·E,Weekly,Entertainment
5934,Tamil Nadu,35-44,Male,Runway,Rarely,Education
5935,Delhi,18-24,Other,Runway,Monthly,Education
5936,Haryana,18-24,Female,Copilot,Weekly,Entertainment
5937,Tamil Nadu,18-24,Male,Other,Rarely,Education
5938,Kerala,18-24,Male,Bard,Rarely,Entertainment
5939,Uttar Pradesh,25-34,Other,Bard,Weekly,Entertainment
5940,Kerala,45-54,Male,Other,Daily,Entertainment
5941,Rajasthan,45-54,Other,Midjourney,Monthly,Education
5942,Assam,35-44,Female,Midjourney,Weekly,Creative Projects
5943,Telangana,55+,Other,ChatGPT,Weekly,Entertainment
5944,Uttar Pradesh,18-24,Male,Midjourney,Monthly,Entertainment
5945,Assam,45-54,Other,Other,Monthly,Work
5946,West Bengal,45-54,Other,Runway,Monthly,Work
5947,Kerala,18-24,Female,Midjourney,Monthly,Other
5948,Madhya Pradesh,25-34,Male,Copilot,Daily,Education
5949,Maharashtra,25-34,Other,ChatGPT,Daily,Creative Projects
5950,Uttar Pradesh,45-54,Female,DALL·E,Monthly,Entertainment
5951,Punjab,25-34,Female,ChatGPT,Weekly,Entertainment
5952,Tamil Nadu,18-24,Female,Other,Rarely,Education
5953,Punjab,45-54,Female,Bard,Daily,Other
5954,Jharkhand,18-24,Female,Bard,Daily,Other
5955,Bihar,25-34,Other,ChatGPT,Monthly,Work
5956,Assam,18-24,Other,ChatGPT,Weekly,Education
5957,Bihar,25-34,Male,Bard,Daily,Other
5958,Maharashtra,25-34,Other,Runway,Weekly,Other
5959,Uttar Pradesh,18-24,Male,Other,Daily,Creative Projects
5960,Gujarat,25-34,Male,Copilot,Daily,Work
5961,Gujarat,35-44,Male,Copilot,Daily,Work
5962,Rajasthan,18-24,Other,Copilot,Monthly,Work
5963,Bihar,35-44,Female,Copilot,Rarely,Other
5964,Haryana,18-24,Male,Bard,Daily,Entertainment
5965,Odisha,25-34,Female,Other,Daily,Other
5966,Rajasthan,25-34,Male,Runway,Monthly,Other
5967,Gujarat,45-54,Other,Claude,Rarely,Education
5968,Uttar Pradesh,45-54,Male,Midjourney,Daily,Work
5969,Jharkhand,35-44,Other,Midjourney,Weekly,Work
5970,Jammu and Kashmir,25-34,Female,Midjourney,Daily,Creative Projects
5971,Tamil Nadu,45-54,Other,Midjourney,Daily,Work
5972,Rajasthan,25-34,Female,Bard,Monthly,Other
5973,Andhra Pradesh,18-24,Other,Claude,Never,Education
5974,Rajasthan,45-54,Male,Bard,Monthly,Creative Projects
5975,Maharashtra,35-44,Male,Claude,Never,Other
5976,West Bengal,45-54,Other,Bard,Weekly,Other
5977,Chhattisgarh,25-34,Female,Runway,Rarely,Creative Projects
5978,Uttar Pradesh,55+,Female,ChatGPT,Daily,Other
5979,Andhra Pradesh,55+,Female,Claude,Daily,Other
5980,Delhi,25-34,Other,Midjourney,Monthly,Education
5981,Assam,18-24,Other,Claude,Weekly,Education
5982,Andhra Pradesh,45-54,Other,DALL·E,Weekly,Education
5983,Delhi,55+,Other,Copilot,Monthly,Work
5984,Telangana,18-24,Female,Claude,Weekly,Creative Projects
5985,Punjab,25-34,Female,DALL·E,Monthly,Education
5986,Gujarat,18-24,Other,Copilot,Daily,Other
5987,Assam,25-34,Other,DALL·E,Rarely,Work
5988,Chhattisgarh,45-54,Female,Copilot,Weekly,Creative Projects
5989,Jharkhand,18-24,Female,ChatGPT,Weekly,Education
5990,Haryana,45-54,Male,Claude,Daily,Education
5991,Maharashtra,18-24,Other,DALL·E,Rarely,Creative Projects
5992,West Bengal,25-34,Male,Runway,Monthly,Education
5993,Haryana,25-34,Female,ChatGPT,Daily,Creative Projects
5994,Rajasthan,18-24,Female,Midjourney,Daily,Creative Projects
5995,Kerala,25-34,Other,Claude,Daily,Other
5996,Assam,35-44,Male,Bard,Monthly,Creative Projects
5997,Uttar Pradesh,35-44,Female,Bard,Weekly,Entertainment
5998,Odisha,45-54,Male,Bard,Daily,Education
5999,Andhra Pradesh,35-44,Male,Runway,Monthly,Other
6000,Madhya Pradesh,35-44,Male,DALL·E,Rarely,Work
6001,Punjab,55+,Male,DALL·E,Daily,Entertainment
6002,Odisha,55+,Male,Copilot,Weekly,Creative Projects
6003,Tamil Nadu,55+,Other,Bard,Monthly,Work
6004,Gujarat,55+,Other,Midjourney,Monthly,Work
6005,Kerala,25-34,Male,DALL·E,Daily,Work
6006,Karnataka,45-54,Other,Runway,Daily,Work
6007,Jharkhand,45-54,Female,Claude,Daily,Other
6008,Uttar Pradesh,35-44,Male,DALL·E,Monthly,Other
6009,Chhattisgarh,45-54,Other,Claude,Monthly,Work
6010,Madhya Pradesh,35-44,Other,Runway,Daily,Entertainment
6011,Maharashtra,45-54,Female,DALL·E,Weekly,Education
6012,Gujarat,18-24,Female,Other,Weekly,Education
6013,West Bengal,18-24,Female,Copilot,Rarely,Other
6014,Chhattisgarh,45-54,Female,Copilot,Daily,Entertainment
6015,Chhattisgarh,25-34,Male,Copilot,Weekly,Entertainment
6016,Haryana,35-44,Other,Midjourney,Rarely,Creative Projects
6017,Punjab,45-54,Other,DALL·E,Rarely,Other
6018,Karnataka,35-44,Female,Claude,Monthly,Entertainment
6019,Odisha,55+,Other,Runway,Daily,Entertainment
6020,Haryana,45-54,Other,DALL·E,Rarely,Education
6021,Andhra Pradesh,25-34,Other,Runway,Monthly,Entertainment
6022,Kerala,55+,Female,ChatGPT,Monthly,Entertainment
6023,Chhattisgarh,45-54,Other,Copilot,Daily,Work
6024,Haryana,18-24,Other,Bard,Daily,Education
6025,Andhra Pradesh,45-54,Other,Runway,Monthly,Education
6026,Punjab,18-24,Male,ChatGPT,Never,Work
6027,Jammu and Kashmir,18-24,Male,Runway,Rarely,Education
6028,Madhya Pradesh,45-54,Other,ChatGPT,Rarely,Creative Projects
6029,Kerala,45-54,Other,Runway,Weekly,Creative Projects
6030,Haryana,18-24,Other,Copilot,Weekly,Other
6031,Chhattisgarh,35-44,Other,Bard,Monthly,Education
6032,Gujarat,55+,Other,Other,Monthly,Education
6033,Jharkhand,25-34,Other,Copilot,Monthly,Creative Projects
6034,Chhattisgarh,45-54,Male,Runway,Never,Other
6035,West Bengal,55+,Female,Copilot,Weekly,Other
6036,Haryana,55+,Other,Bard,Daily,Creative Projects
6037,Jammu and Kashmir,35-44,Other,ChatGPT,Never,Creative Projects
6038,Assam,55+,Other,ChatGPT,Daily,Work
6039,Odisha,45-54,Female,Runway,Monthly,Other
6040,Telangana,55+,Other,DALL·E,Rarely,Other
6041,Gujarat,45-54,Other,Bard,Weekly,Work
6042,Kerala,45-54,Female,ChatGPT,Rarely,Creative Projects
6043,Assam,18-24,Other,Midjourney,Weekly,Work
6044,Assam,35-44,Female,Copilot,Rarely,Work
6045,Madhya Pradesh,25-34,Female,Runway,Daily,Entertainment
6046,Delhi,18-24,Other,Midjourney,Monthly,Other
6047,Jammu and Kashmir,25-34,Male,Midjourney,Monthly,Creative Projects
6048,Jharkhand,45-54,Male,DALL·E,Weekly,Entertainment
6049,Chhattisgarh,18-24,Other,DALL·E,Monthly,Entertainment
6050,Haryana,55+,Female,DALL·E,Never,Entertainment
6051,Bihar,55+,Female,Midjourney,Monthly,Creative Projects
6052,Maharashtra,25-34,Female,Claude,Never,Work
6053,Uttar Pradesh,45-54,Other,Other,Weekly,Creative Projects
6054,Andhra Pradesh,25-34,Male,Claude,Weekly,Other
6055,Delhi,35-44,Female,Midjourney,Daily,Other
6056,Chhattisgarh,55+,Female,Copilot,Never,Work
6057,Telangana,18-24,Other,Runway,Daily,Creative Projects
6058,Uttar Pradesh,18-24,Male,Midjourney,Weekly,Work
6059,Telangana,18-24,Male,Runway,Daily,Work
6060,Chhattisgarh,55+,Other,Midjourney,Weekly,Creative Projects
6061,Bihar,45-54,Male,DALL·E,Never,Other
6062,Odisha,55+,Other,Runway,Weekly,Creative Projects
6063,Chhattisgarh,55+,Female,DALL·E,Never,Other
6064,Bihar,18-24,Other,DALL·E,Weekly,Education
6065,Karnataka,55+,Female,Other,Rarely,Education
6066,Jammu and Kashmir,18-24,Other,Other,Weekly,Education
6067,West Bengal,45-54,Female,Claude,Weekly,Entertainment
6068,Rajasthan,35-44,Female,Midjourney,Weekly,Other
6069,Jharkhand,18-24,Other,Copilot,Weekly,Other
6070,Jharkhand,25-34,Female,Copilot,Daily,Creative Projects
6071,West Bengal,35-44,Male,DALL·E,Daily,Other
6072,Punjab,45-54,Other,DALL·E,Daily,Creative Projects
6073,Uttar Pradesh,35-44,Male,Midjourney,Weekly,Entertainment
6074,Chhattisgarh,18-24,Female,Other,Monthly,Creative Projects
6075,Andhra Pradesh,45-54,Female,Copilot,Weekly,Education
6076,Punjab,25-34,Female,Midjourney,Monthly,Creative Projects
6077,Punjab,18-24,Other,Other,Never,Creative Projects
6078,Karnataka,18-24,Female,Runway,Weekly,Creative Projects
6079,Rajasthan,45-54,Male,Claude,Weekly,Other
